0,5753247005892721; 30,41083815999646
3,18635727115473; 29,542468953543825
5,326185859080095; 28,403709367554384
7,160924207329614; 27,259753314642182
8,792173156477737; 26,139186626015714
10,423615087179375; 24,964585102405703
12,05500877249263; 23,80349228754158
13,686450703194264; 22,62889076393157
15,317772020424954; 21,488061012186268
17,050840181445825; 20,334936191242736
18,885644465059464; 19,172518236377822
20,82206425779492; 18,034578919456244
22,961896354475805; 16,894836881921655
25,203359554747486; 15,775207031018596
27,44434907302417; 14,7882081387115
29,684970171971422; 13,904366658645703
31,925468464475536; 13,054910982660335
34,165721144093354; 12,274226914835833
36,405851017268034; 11,527928651091766
38,64591071533235; 10,801279418250811
40,88590023828628; 10,094279216312948
43,12583712990745; 9,402015787552422
45,36563367130788; 8,74905042059811
47,60518459982202; 8,164856661804656
49,488121680201175; 7,763666208621196
